"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
"1351983600000000000","4","0","0","1","13.12","16.665","57","7.0015","15","133","148"
"1351987200000000000","4","0","0","1","12.3","15.91","61","7.0015","5","97","102"
"1351990800000000000","4","0","0","1","10.66","14.395","81","6.0032","26","139","165"
"1351994400000000000","4","0","0","1","12.3","16.665","65","0.0","6","31","37"
"1351998000000000000","4","0","0","1","11.48","14.395","61","7.0015","1","10","11"
"1352001600000000000","4","0","0","1","10.66","13.635","65","8.9981","2","7","9"
"1352005200000000000","4","0","0","1","10.66","13.635","65","7.0015","0","5","5"
"1352008800000000000","4","0","0","1","11.48","14.395","61","8.9981","2","14","16"
"1352012400000000000","4","0","0","1","10.66","13.635","65","7.0015","11","39","50"
"1352016000000000000","4","0","0","1","12.3","15.15","56","8.9981","34","115","149"
"1352019600000000000","4","0","0","1","13.12","16.665","53","0.0","56","161","217"
"1352023200000000000","4","0","0","1","13.94","16.665","49","12.998","73","287","360"
"1352026800000000000","4","0","0","1","15.58","19.695","46","15.0013","134","311","445"
"1352030400000000000","4","0","0","1","15.58","19.695","46","15.0013","150","354","504"
"1352034000000000000","4","0","0","1","16.4","20.455","43","15.0013","122","371","493"
"1352037600000000000","4","0","0","1","16.4","20.455","40","12.998","149","360","509"
"1352041200000000000","4","0","0","1","16.4","20.455","40","15.0013","149","300","449"
"1352044800000000000","4","0","0","1","16.4","20.455","40","22.0028","119","316","435"
"1352048400000000000","4","0","0","1","14.76","17.425","43","12.998","57","270","327"
"1352052000000000000","4","0","0","1","14.76","17.425","43","15.0013","31","206","237"
"1352055600000000000","4","0","0","1","14.76","16.665","43","16.9979","24","203","227"
"1352059200000000000","4","0","0","1","13.12","14.395","53","23.9994","7","134","141"
"1352062800000000000","4","0","0","1","12.3","13.635","52","19.9995","16","71","87"
"1352066400000000000","4","0","0","1","12.3","14.395","52","19.0012","15","64","79"
"1352070000000000000","4","0","0","2","12.3","15.15","56","11.0014","12","41","53"
"1352073600000000000","4","0","1","2","12.3","14.395","56","12.998","3","20","23"
"1352077200000000000","4","0","1","2","12.3","15.15","56","11.0014","0","8","8"
"1352080800000000000","4","0","1","2","12.3","15.15","56","11.0014","2","4","6"
"1352084400000000000","4","0","1","2","12.3","14.395","56","15.0013","1","3","4"
"1352088000000000000","4","0","1","2","12.3","14.395","52","16.9979","5","11","16"
"1352091600000000000","4","0","1","2","12.3","13.635","52","22.0028","1","38","39"
"1352095200000000000","4","0","1","2","12.3","14.395","49","19.0012","4","135","139"
"1352098800000000000","4","0","1","2","12.3","14.395","49","16.9979","8","453","461"
"1352102400000000000","4","0","1","2","12.3","14.395","49","15.0013","19","629","648"
"1352106000000000000","4","0","1","2","12.3","14.395","52","19.0012","18","239","257"
"1352109600000000000","4","0","1","1","13.12","15.15","49","19.0012","30","112","142"
"1352113200000000000","4","0","1","1","13.94","15.91","46","15.0013","31","119","150"
"1352116800000000000","4","0","1","1","14.76","16.665","43","22.0028","38","206","244"
"1352120400000000000","4","0","1","1","14.76","16.665","40","16.9979","39","183","222"
"1352124000000000000","4","0","1","1","15.58","19.695","40","11.0014","31","165","196"
"1352127600000000000","4","0","1","1","15.58","19.695","40","19.0012","24","207","231"
"1352131200000000000","4","0","1","1","14.76","16.665","43","19.0012","35","325","360"
"1352134800000000000","4","0","1","1","13.94","15.91","46","15.0013","34","604","638"
"1352138400000000000","4","0","1","1","13.94","15.91","46","15.0013","19","523","542"
"1352142000000000000","4","0","1","1","13.12","15.91","49","11.0014","11","361","372"
"1352145600000000000","4","0","1","1","13.12","15.15","49","16.9979","13","228","241"
"1352149200000000000","4","0","1","1","12.3","14.395","52","19.0012","8","144","152"
"1352152800000000000","4","0","1","1","11.48","13.635","56","12.998","4","111","115"
"1352156400000000000","4","0","1","1","10.66","13.635","60","8.9981","0","53","53"
"1352160000000000000","4","0","1","1","9.84","12.88","60","7.0015","1","18","19"
"1352163600000000000","4","0","1","1","9.84","12.12","60","11.0014","0","8","8"
"1352167200000000000","4","0","1","1","9.84","12.88","65","6.0032","0","2","2"
"1352170800000000000","4","0","1","1","9.02","12.12","64","7.0015","0","4","4"
"1352174400000000000","4","0","1","1","9.02","12.88","69","6.0032","0","7","7"
"1352178000000000000","4","0","1","2","9.02","11.365","64","12.998","1","40","41"
"1352181600000000000","4","0","1","1","9.02","11.365","69","8.9981","6","143","149"
"1352185200000000000","4","0","1","1","8.2","10.605","69","11.0014","9","378","387"
"1352188800000000000","4","0","1","1","9.02","11.365","69","11.0014","20","568","588"
"1352192400000000000","4","0","1","1","10.66","12.88","60","11.0014","25","338","363"
"1352196000000000000","4","0","1","1","12.3","14.395","49","12.998","41","189","230"
"1352199600000000000","4","0","1","1","13.12","16.665","45","8.9981","39","177","216"
"1352203200000000000","4","0","1","1","13.12","16.665","45","8.9981","31","217","248"
"1352206800000000000","4","0","1","1","13.94","16.665","46","8.9981","46","232","278"
"1352210400000000000","4","0","1","1","14.76","18.18","40","7.0015","44","196","240"
"1352214000000000000","4","0","1","1","13.94","15.91","46","16.9979","45","227","272"
"1352217600000000000","4","0","1","1","13.94","16.665","46","11.0014","33","369","402"
"1352221200000000000","4","0","1","1","13.12","15.15","53","15.0013","30","597","627"
"1352224800000000000","4","0","1","1","13.12","15.15","57","19.9995","20","477","497"
"1352228400000000000","4","0","1","1","12.3","14.395","56","15.0013","15","356","371"
"1352232000000000000","4","0","1","1","12.3","14.395","61","15.0013","10","218","228"
"1352235600000000000","4","0","1","2","12.3","14.395","56","16.9979","14","137","151"
"1352239200000000000","4","0","1","2","12.3","14.395","56","15.0013","17","136","153"
"1352242800000000000","4","0","1","1","12.3","14.395","56","15.0013","19","186","205"
"1352246400000000000","4","0","1","2","12.3","14.395","56","19.0012","49","234","283"
"1352250000000000000","4","0","1","2","11.48","13.635","61","16.9979","6","86","92"
"1352253600000000000","4","0","1","2","11.48","12.88","56","19.9995","6","68","74"
"1352257200000000000","4","0","1","2","11.48","12.88","52","22.0028","2","9","11"
"1352260800000000000","4","0","1","2","11.48","12.88","52","19.9995","0","9","9"
"1352264400000000000","4","0","1","2","11.48","12.88","52","22.0028","0","27","27"
"1352268000000000000","4","0","1","2","10.66","12.12","56","19.0012","3","115","118"
"1352271600000000000","4","0","1","2","10.66","11.365","56","19.9995","5","314","319"
"1352275200000000000","4","0","1","2","10.66","12.12","60","19.0012","18","583","601"
"1352278800000000000","4","0","1","2","10.66","12.12","60","19.0012","17","351","368"
"1352282400000000000","4","0","1","2","11.48","12.88","56","19.9995","27","151","178"
"1352286000000000000","4","0","1","2","13.12","14.395","51","23.9994","15","132","147"
"1352289600000000000","4","0","1","2","13.12","15.15","53","19.0012","24","188","212"
"1352293200000000000","4","0","1","2","13.12","15.15","53","16.9979","23","158","181"
"1352296800000000000","4","0","1","2","13.12","14.395","53","23.9994","19","142","161"
"1352300400000000000","4","0","1","2","13.12","15.15","53","19.9995","20","178","198"
"1352304000000000000","4","0","1","2","13.12","14.395","53","23.9994","23","250","273"
"1352307600000000000","4","0","1","2","13.12","14.395","53","26.0027","16","501","517"
"1352311200000000000","4","0","1","2","13.12","14.395","53","23.9994","17","448","465"
"1352314800000000000","4","0","1","2","12.3","13.635","56","19.9995","17","302","319"
"1352318400000000000","4","0","1","2","13.12","15.15","49","22.0028","7","249","256"
"1352322000000000000","4","0","1","2","13.12","15.15","49","19.9995","5","121","126"
"1352325600000000000","4","0","1","3","12.3","14.395","56","16.9979","4","56","60"
"1352329200000000000","4","0","1","3","11.48","13.635","65","15.0013","3","37","40"
"1352332800000000000","4","0","1","3","11.48","13.635","61","15.0013","1","14","15"
"1352336400000000000","4","0","1","3","12.3","13.635","52","23.9994","1","11","12"
"1352340000000000000","4","0","1","2","12.3","14.395","49","15.0013","1","5","6"
"1352347200000000000","4","0","1","2","12.3","14.395","45","19.0012","1","9","10"
"1352350800000000000","4","0","1","2","12.3","14.395","42","15.0013","0","35","35"
"1352354400000000000","4","0","1","1","12.3","14.395","39","15.0013","2","122","124"
"1352358000000000000","4","0","1","1","11.48","12.88","36","26.0027","12","411","423"
"1352361600000000000","4","0","1","1","12.3","14.395","33","19.0012","16","652","668"
"1352365200000000000","4","0","1","1","13.12","14.395","31","23.9994","22","253","275"
"1352368800000000000","4","0","1","1","13.12","15.15","31","22.0028","13","148","161"
"1352372400000000000","4","0","1","1","14.76","16.665","29","26.0027","16","155","171"
"1352376000000000000","4","0","1","1","16.4","20.455","24","32.9975","33","202","235"
"1352379600000000000","4","0","1","1","18.04","21.97","18","27.9993","33","195","228"
"1352383200000000000","4","0","1","1","18.04","21.97","18","27.9993","33","149","182"
"1352386800000000000","4","0","1","1","18.04","21.97","18","27.9993","32","201","233"
"1352390400000000000","4","0","1","1","17.22","21.21","16","26.0027","18","321","339"
"1352394000000000000","4","0","1","1","16.4","20.455","20","19.9995","36","556","592"
"1352397600000000000","4","0","1","1","16.4","20.455","24","27.9993","16","491","507"
"1352401200000000000","4","0","1","1","15.58","19.695","27","23.9994","14","359","373"
"1352404800000000000","4","0","1","1","15.58","19.695","29","31.0009","10","235","245"
"1352408400000000000","4","0","1","1","14.76","16.665","37","26.0027","11","222","233"
"1352412000000000000","4","0","1","1","13.94","15.15","42","19.9995","14","147","161"
"1352415600000000000","4","0","1","1","13.94","15.15","46","23.9994","5","82","87"
"1352419200000000000","4","0","1","1","13.94","15.15","49","22.0028","9","46","55"
"1352422800000000000","4","0","1","1","13.12","15.15","53","19.0012","3","17","20"
"1352426400000000000","4","0","1","1","13.12","15.15","53","16.9979","1","11","12"
"1352430000000000000","4","0","1","1","13.12","14.395","53","27.9993","3","6","9"
"1352433600000000000","4","0","1","1","13.12","14.395","53","23.9994","0","14","14"
"1352437200000000000","4","0","1","1","12.3","14.395","56","12.998","2","25","27"
"1352440800000000000","4","0","1","1","10.66","13.635","65","7.0015","5","126","131"
"1352444400000000000","4","0","1","1","10.66","13.635","65","8.9981","9","332","341"
"1352448000000000000","4","0","1","1","13.12","15.91","57","11.0014","25","668","693"
"1352451600000000000","4","0","1","1","13.94","15.15","53","27.9993","23","304","327"
"1352455200000000000","4","0","1","1","14.76","16.665","50","22.0028","34","163","197"
"1352458800000000000","4","0","1","1","16.4","20.455","47","19.9995","66","185","251"
"1352462400000000000","4","0","1","1","18.04","21.97","41","22.0028","48","214","262"
"1352466000000000000","4","0","1","1","18.86","22.725","38","19.9995","62","237","299"
"1352469600000000000","4","0","1","1","18.86","22.725","38","12.998","67","207","274"
"1352473200000000000","4","0","1","1","18.86","22.725","36","15.0013","78","278","356"
"1352476800000000000","4","0","1","1","18.86","22.725","38","11.0014","57","377","434"
"1352480400000000000","4","0","1","1","17.22","21.21","44","8.9981","61","593","654"
"1352484000000000000","4","0","1","1","17.22","21.21","44","7.0015","46","450","496"
"1352487600000000000","4","0","1","1","13.94","17.425","71","6.0032","30","331","361"
"1352491200000000000","4","0","1","1","14.76","17.425","66","8.9981","20","235","255"
"1352494800000000000","4","0","1","1","13.94","18.18","76","0.0","23","176","199"
"1352498400000000000","4","0","1","1","13.94","17.425","71","7.0015","17","146","163"
"1352502000000000000","4","0","1","1","13.12","16.665","81","6.0032","20","142","162"
"1352505600000000000","4","0","0","1","13.12","16.665","76","6.0032","16","106","122"
"1352509200000000000","4","0","0","1","12.3","15.91","81","6.0032","8","68","76"
"1352512800000000000","4","0","0","1","13.12","17.425","81","0.0","2","42","44"
"1352516400000000000","4","0","0","1","12.3","16.665","81","0.0","9","11","20"
"1352520000000000000","4","0","0","1","10.66","13.635","87","7.0015","2","4","6"
"1352523600000000000","4","0","0","1","11.48","15.91","87","0.0","1","9","10"
"1352527200000000000","4","0","0","1","9.84","12.88","93","6.0032","5","11","16"
"1352530800000000000","4","0","0","1","10.66","13.635","87","7.0015","14","57","71"
"1352534400000000000","4","0","0","1","13.12","17.425","76","0.0","16","130","146"
"1352538000000000000","4","0","0","1","14.76","17.425","66","12.998","43","216","259"
"1352541600000000000","4","0","0","1","16.4","20.455","58","0.0","86","264","350"
"1352545200000000000","4","0","0","1","16.4","20.455","58","7.0015","143","323","466"
"1352548800000000000","4","0","0","1","19.68","23.485","48","0.0","258","348","606"
"1352552400000000000","4","0","0","1","21.32","25.0","39","0.0","268","383","651"
"1352556000000000000","4","0","0","1","22.14","25.76","37","0.0","280","347","627"
"1352559600000000000","4","0","0","1","21.32","25.0","45","0.0","216","351","567"
"1352563200000000000","4","0","0","1","22.14","25.76","37","0.0","227","378","605"
"1352566800000000000","4","0","0","1","20.5","24.24","45","12.998","183","318","501"
"1352570400000000000","4","0","0","1","18.04","21.97","54","8.9981","103","256","359"
"1352574000000000000","4","0","0","1","18.86","22.725","51","6.0032","55","228","283"
"1352577600000000000","4","0","0","1","18.04","21.97","54","0.0","39","153","192"
"1352581200000000000","4","0","0","1","16.4","20.455","66","0.0","51","169","220"
"1352584800000000000","4","0","0","1","15.58","19.695","71","6.0032","39","154","193"
"1352588400000000000","4","0","0","1","14.76","18.18","71","7.0015","26","120","146"
"1352592000000000000","4","0","0","1","13.94","17.425","81","6.0032","14","110","124"
"1352595600000000000","4","0","0","1","13.94","17.425","76","6.0032","26","82","108"
"1352599200000000000","4","0","0","1","13.12","16.665","87","7.0015","12","58","70"
"1352602800000000000","4","0","0","1","13.94","18.18","81","0.0","9","39","48"
"1352606400000000000","4","0","0","1","13.12","16.665","81","7.0015","5","6","11"
"1352610000000000000","4","0","0","1","12.3","15.15","87","8.9981","0","12","12"
"1352613600000000000","4","0","0","1","12.3","15.91","87","6.0032","3","16","19"
"1352617200000000000","4","0","0","1","12.3","15.91","89","6.0032","12","56","68"
"1352620800000000000","4","0","0","1","13.12","16.665","87","7.0015","32","87","119"
"1352624400000000000","4","0","0","1","14.76","18.94","77","0.0","94","179","273"
"1352628000000000000","4","0","0","1","16.4","20.455","69","7.0015","133","272","405"
"1352631600000000000","4","0","0","1","18.86","22.725","59","8.9981","180","324","504"
"1352635200000000000","4","0","0","1","20.5","24.24","48","6.0032","195","390","585"
"1352638800000000000","4","0","0","1","22.14","25.76","45","7.0015","262","424","686"
"1352642400000000000","4","0","0","1","24.6","31.06","33","11.0014","292","362","654"
"1352646000000000000","4","0","0","1","22.96","26.515","37","15.0013","304","420","724"
"1352649600000000000","4","0","0","1","22.14","25.76","42","15.0013","260","393","653"
"1352653200000000000","4","0","0","1","22.14","25.76","45","11.0014","151","342","493"
"1352656800000000000","4","0","0","1","21.32","25.0","45","8.9981","102","303","405"
"1352660400000000000","4","0","0","1","19.68","23.485","55","8.9981","69","208","277"
"1352664000000000000","4","0","0","1","18.04","21.97","62","11.0014","54","146","200"
"1352667600000000000","4","0","0","1","18.04","21.97","67","15.0013","44","127","171"
"1352671200000000000","4","0","0","1","17.22","21.21","71","12.998","21","113","134"
"1352674800000000000","4","0","0","1","17.22","21.21","71","12.998","16","93","109"
"1352678400000000000","4","1","0","1","17.22","21.21","71","7.0015","6","43","49"
"1352682000000000000","4","1","0","1","16.4","20.455","76","11.0014","4","26","30"
"1352685600000000000","4","1","0","1","16.4","20.455","76","8.9981","6","14","20"
"1352689200000000000","4","1","0","1","16.4","20.455","76","8.9981","1","3","4"
"1352692800000000000","4","1","0","1","16.4","20.455","76","6.0032","1","3","4"
"1352696400000000000","4","1","0","1","15.58","19.695","87","0.0","1","23","24"
"1352700000000000000","4","1","0","1","15.58","19.695","87","7.0015","7","64","71"
"1352703600000000000","4","1","0","1","16.4","20.455","87","0.0","16","248","264"
"1352707200000000000","4","1","0","1","17.22","21.21","82","11.0014","50","490","540"
"1352710800000000000","4","1","0","1","18.04","21.97","88","7.0015","60","337","397"
"1352714400000000000","4","1","0","1","19.68","23.485","77","11.0014","82","184","266"
"1352718000000000000","4","1","0","1","21.32","25.0","72","11.0014","112","255","367"
"1352721600000000000","4","1","0","1","22.96","26.515","64","15.0013","105","314","419"
"1352725200000000000","4","1","0","1","24.6","30.305","60","15.0013","108","312","420"
"1352728800000000000","4","1","0","1","23.78","27.275","60","19.0012","134","310","444"
"1352732400000000000","4","1","0","1","22.96","26.515","64","16.9979","102","280","382"
"1352736000000000000","4","1","0","1","22.96","26.515","64","11.0014","87","347","434"
"1352739600000000000","4","1","0","1","22.96","26.515","64","19.0012","66","530","596"
"1352743200000000000","4","1","0","1","21.32","25.0","72","8.9981","65","486","551"
"1352746800000000000","4","1","0","1","22.14","25.76","73","19.0012","30","323","353"
"1352750400000000000","4","1","0","2","21.32","25.0","77","19.0012","31","273","304"
"1352754000000000000","4","1","0","3","22.14","25.76","73","15.0013","10","145","155"
"1352757600000000000","4","1","0","1","21.32","25.0","77","16.9979","12","100","112"
"1352761200000000000","4","1","0","2","22.14","25.76","77","15.0013","1","62","63"
"1352764800000000000","4","0","1","2","21.32","25.0","83","19.0012","5","18","23"
"1352768400000000000","4","0","1","3","18.04","21.97","88","43.0006","0","5","5"
"1352772000000000000","4","0","1","3","14.76","15.91","87","30.0026","7","4","11"
"1352775600000000000","4","0","1","3","14.76","16.665","87","23.9994","2","3","5"
"1352779200000000000","4","0","1","2","14.76","16.665","81","26.0027","0","9","9"
"1352782800000000000","4","0","1","2","13.94","15.91","87","19.0012","0","18","18"
"1352786400000000000","4","0","1","3","13.12","14.395","81","31.0009","2","48","50"
"1352790000000000000","4","0","1","3","13.12","15.15","87","16.9979","1","106","107"
"1352793600000000000","4","0","1","3","13.12","15.15","87","16.9979","4","207","211"
"1352797200000000000","4","0","1","3","13.12","15.15","81","22.0028","1","109","110"
"1352800800000000000","4","0","1","3","12.3","13.635","75","26.0027","10","84","94"
"1352804400000000000","4","0","1","1","13.12","15.15","70","16.9979","22","133","155"
"1352808000000000000","4","0","1","1","13.94","15.91","61","19.0012","16","180","196"
"1352811600000000000","4","0","1","1","13.94","15.91","53","16.9979","30","188","218"
"1352815200000000000","4","0","1","1","15.58","19.695","46","26.0027","34","169","203"
"1352818800000000000","4","0","1","1","16.4","20.455","40","19.9995","33","184","217"
"1352822400000000000","4","0","1","1","15.58","19.695","40","19.9995","28","282","310"
"1352826000000000000","4","0","1","1","13.94","15.15","49","23.9994","33","575","608"
"1352829600000000000","4","0","1","1","13.94","15.91","49","19.0012","45","514","559"
"1352833200000000000","4","0","1","1","13.12","14.395","49","23.9994","12","344","356"
"1352836800000000000","4","0","1","1","12.3","13.635","49","23.9994","12","211","223"
"1352840400000000000","4","0","1","1","12.3","13.635","49","23.9994","9","178","187"
"1352844000000000000","4","0","1","1","10.66","11.365","56","22.0028","15","120","135"
"1352847600000000000","4","0","1","1","10.66","11.365","56","19.9995","6","78","84"
"1352851200000000000","4","0","1","1","10.66","12.12","56","19.0012","4","20","24"
"1352854800000000000","4","0","1","1","9.84","10.605","60","19.9995","2","10","12"
"1352858400000000000","4","0","1","1","9.84","10.605","60","19.9995","0","1","1"
"1352862000000000000","4","0","1","1","9.84","11.365","65","15.0013","0","5","5"
"1352865600000000000","4","0","1","1","9.02","11.365","69","12.998","0","6","6"
"1352869200000000000","4","0","1","1","9.02","11.365","69","12.998","0","39","39"
"1352872800000000000","4","0","1","1","9.84","11.365","65","12.998","4","142","146"
"1352876400000000000","4","0","1","1","9.84","10.605","65","19.0012","10","405","415"
"1352880000000000000","4","0","1","1","11.48","12.88","56","19.9995","27","664","691"
"1352883600000000000","4","0","1","1","12.3","13.635","52","26.0027","22","310","332"
"1352887200000000000","4","0","1","1","13.12","14.395","45","23.9994","18","153","171"
"1352890800000000000","4","0","1","1","13.12","15.15","49","16.9979","25","126","151"
"1352894400000000000","4","0","1","1","13.94","16.665","46","0.0","40","200","240"
"1352898000000000000","4","0","1","1","14.76","16.665","43","16.9979","32","182","214"
"1352901600000000000","4","0","1","1","14.76","17.425","43","8.9981","20","161","181"
"1352905200000000000","4","0","1","1","14.76","16.665","43","19.0012","32","228","260"
"1352908800000000000","4","0","1","1","13.94","17.425","46","7.0015","31","290","321"
"1352912400000000000","4","0","1","1","13.12","15.91","49","12.998","19","564","583"
"1352916000000000000","4","0","1","1","13.12","15.91","53","11.0014","24","543","567"
"1352919600000000000","4","0","1","1","12.3","15.15","52","11.0014","28","368","396"
"1352923200000000000","4","0","1","1","12.3","15.91","52","6.0032","15","252","267"
"1352926800000000000","4","0","1","1","12.3","16.665","56","0.0","5","208","213"
"1352930400000000000","4","0","1","1","11.48","15.91","61","0.0","6","167","173"
"1352934000000000000","4","0","1","1","9.84","12.12","70","8.9981","9","78","87"
"1352937600000000000","4","0","1","2","10.66","15.15","65","0.0","1","33","34"
"1352941200000000000","4","0","1","2","10.66","13.635","65","7.0015","2","14","16"
"1352944800000000000","4","0","1","2","10.66","12.88","70","11.0014","0","7","7"
"1352948400000000000","4","0","1","2","10.66","14.395","70","6.0032","0","2","2"
"1352952000000000000","4","0","1","2","11.48","14.395","65","8.9981","0","5","5"
"1352955600000000000","4","0","1","2","12.3","14.395","61","15.0013","3","34","37"
"1352959200000000000","4","0","1","2","12.3","14.395","65","16.9979","1","146","147"
"1352962800000000000","4","0","1","2","12.3","14.395","65","12.998","7","403","410"
"1352966400000000000","4","0","1","2","12.3","14.395","61","15.0013","21","625","646"
"1352970000000000000","4","0","1","2","13.12","15.91","61","12.998","17","306","323"
"1352973600000000000","4","0","1","2","13.12","16.665","66","8.9981","11","142","153"
"1352977200000000000","4","0","1","2","13.94","16.665","61","8.9981","28","138","166"
"1352980800000000000","4","0","1","2","14.76","18.18","62","7.0015","29","184","213"
"1352984400000000000","4","0","1","2","15.58","19.695","54","7.0015","20","197","217"
"1352988000000000000","4","0","1","2","15.58","19.695","54","11.0014","27","174","201"
"1352991600000000000","4","0","1","2","15.58","19.695","58","11.0014","26","191","217"
"1352995200000000000","4","0","1","2","14.76","17.425","57","12.998","24","318","342"
"1352998800000000000","4","0","1","2","14.76","17.425","57","15.0013","22","541","563"
"1353002400000000000","4","0","1","2","14.76","17.425","57","12.998","10","563","573"
"1353006000000000000","4","0","1","2","13.94","16.665","61","8.9981","11","375","386"
"1353009600000000000","4","0","1","1","13.94","17.425","61","7.0015","23","262","285"
"1353013200000000000","4","0","1","2","13.12","16.665","66","7.0015","20","204","224"
"1353016800000000000","4","0","1","2","13.12","15.91","66","11.0014","10","143","153"
"1353020400000000000","4","0","1","2","13.12","15.91","61","11.0014","7","118","125"
"1353024000000000000","4","0","1","2","13.12","16.665","66","7.0015","7","58","65"
"1353027600000000000","4","0","1","2","12.3","15.91","65","6.0032","5","16","21"
"1353031200000000000","4","0","1","2","12.3","15.15","70","11.0014","0","9","9"
"1353034800000000000","4","0","1","2","12.3","15.15","65","8.9981","0","6","6"
"1353038400000000000","4","0","1","2","12.3","15.91","65","7.0015","0","5","5"
"1353042000000000000","4","0","1","2","12.3","15.91","65","6.0032","2","34","36"
"1353045600000000000","4","0","1","2","12.3","15.91","61","6.0032","4","126","130"
"1353049200000000000","4","0","1","2","12.3","15.15","61","11.0014","5","362","367"
"1353052800000000000","4","0","1","2","13.12","16.665","57","8.9981","17","694","711"
"1353056400000000000","4","0","1","1","13.94","17.425","53","7.0015","21","330","351"
"1353060000000000000","4","0","1","1","13.94","16.665","53","12.998","33","165","198"
"1353063600000000000","4","0","1","1","15.58","19.695","43","15.0013","33","185","218"
"1353067200000000000","4","0","1","1","16.4","20.455","43","19.0012","28","262","290"
"1353070800000000000","4","0","1","1","17.22","21.21","38","12.998","52","226","278"
"1353074400000000000","4","0","1","1","17.22","21.21","35","7.0015","47","204","251"
"1353078000000000000","4","0","1","1","17.22","21.21","38","8.9981","30","237","267"
"1353081600000000000","4","0","1","1","17.22","21.21","35","19.0012","33","350","383"
"1353085200000000000","4","0","1","1","14.76","17.425","46","12.998","41","539","580"
"1353088800000000000","4","0","1","1","13.94","16.665","53","11.0014","22","483","505"
"1353092400000000000","4","0","1","1","14.76","17.425","46","15.0013","26","306","332"
"1353096000000000000","4","0","1","1","14.76","16.665","46","16.9979","20","207","227"
"1353099600000000000","4","0","1","1","13.94","16.665","49","12.998","21","157","178"
"1353103200000000000","4","0","1","1","13.12","15.15","53","16.9979","23","139","162"
"1353106800000000000","4","0","1","1","13.12","15.15","53","15.0013","14","114","128"
"1353110400000000000","4","0","0","1","12.3","15.15","52","11.0014","11","95","106"
"1353114000000000000","4","0","0","1","10.66","12.88","60","12.998","13","74","87"
"1353117600000000000","4","0","0","1","10.66","12.88","65","12.998","8","41","49"
"1353121200000000000","4","0","0","1","10.66","12.88","65","12.998","2","19","21"
"1353124800000000000","4","0","0","1","9.84","11.365","70","12.998","1","6","7"
"1353128400000000000","4","0","0","1","9.84","12.12","70","11.0014","1","10","11"
"1353132000000000000","4","0","0","1","9.84","11.365","70","15.0013","0","21","21"
"1353135600000000000","4","0","0","1","9.84","11.365","70","12.998","8","70","78"
"1353139200000000000","4","0","0","1","10.66","12.88","65","15.0013","30","138","168"
"1353142800000000000","4","0","0","1","13.94","15.91","49","15.0013","48","200","248"
"1353146400000000000","4","0","0","1","14.76","16.665","46","16.9979","62","258","320"
"1353150000000000000","4","0","0","1","15.58","19.695","43","12.998","80","343","423"
"1353153600000000000","4","0","0","1","16.4","20.455","40","11.0014","117","359","476"
"1353157200000000000","4","0","0","1","17.22","21.21","38","16.9979","179","346","525"
"1353160800000000000","4","0","0","1","17.22","21.21","38","12.998","175","380","555"
"1353164400000000000","4","0","0","1","17.22","21.21","35","19.9995","175","374","549"
"1353168000000000000","4","0","0","1","16.4","20.455","40","15.0013","144","325","469"
"1353171600000000000","4","0","0","1","15.58","19.695","40","11.0014","101","302","403"
"1353175200000000000","4","0","0","1","14.76","18.18","50","7.0015","34","237","271"
"1353178800000000000","4","0","0","1","13.94","17.425","53","6.0032","45","208","253"
"1353182400000000000","4","0","0","2","13.94","17.425","66","6.0032","30","142","172"
"1353186000000000000","4","0","0","2","13.12","16.665","57","7.0015","15","124","139"
"1353189600000000000","4","0","0","2","13.12","16.665","57","7.0015","15","130","145"
"1353193200000000000","4","0","0","2","12.3","15.91","70","7.0015","19","114","133"
"1353196800000000000","4","0","0","2","12.3","15.15","70","11.0014","11","118","129"
"1353200400000000000","4","0","0","1","12.3","14.395","70","12.998","14","81","95"
"1353204000000000000","4","0","0","1","11.48","14.395","81","7.0015","8","65","73"
"1353207600000000000","4","0","0","2","12.3","15.15","81","11.0014","9","37","46"
"1353211200000000000","4","0","0","2","12.3","14.395","81","12.998","4","8","12"
"1353214800000000000","4","0","0","1","11.48","14.395","81","8.9981","5","7","12"
"1353218400000000000","4","0","0","1","11.48","13.635","81","11.0014","2","13","15"
"1353222000000000000","4","0","0","1","11.48","13.635","81","12.998","3","39","42"
"1353225600000000000","4","0","0","1","12.3","14.395","75","16.9979","19","100","119"
"1353229200000000000","4","0","0","1","13.12","15.15","70","16.9979","49","155","204"
"1353232800000000000","4","0","0","1","13.94","15.15","66","19.9995","79","250","329"
"1353236400000000000","4","0","0","1","15.58","19.695","62","19.0012","92","267","359"
"1353240000000000000","4","0","0","1","16.4","20.455","62","19.0012","101","341","442"
"1353243600000000000","4","0","0","1","16.4","20.455","62","22.0028","113","334","447"
"1353247200000000000","4","0","0","1","16.4","20.455","62","19.9995","125","303","428"
"1353250800000000000","4","0","0","1","17.22","21.21","54","19.0012","89","318","407"
"1353254400000000000","4","0","0","2","16.4","20.455","62","22.0028","59","313","372"
"1353258000000000000","4","0","0","2","15.58","19.695","66","16.9979","48","232","280"
"1353261600000000000","4","0","0","1","14.76","17.425","66","15.0013","36","240","276"
"1353265200000000000","4","0","0","1","14.76","17.425","66","11.0014","16","194","210"
"1353268800000000000","4","0","0","1","14.76","17.425","66","11.0014","9","120","129"
"1353272400000000000","4","0","0","1","14.76","16.665","66","16.9979","17","93","110"
"1353276000000000000","4","0","0","2","14.76","16.665","66","16.9979","8","66","74"
